opponent,cond_a,cond_b,mean_a,mean_b,diff,n,p_raw,p_holm,significant
BT-v3,BT-v2,RL-b1000000-a1.00,0.4675,0.4825,-0.014999999999999958,100,0.6310465361379209,1.0,False
BT-v3,BT-v2,RL-b3000000-a1.00,0.4675,0.575,-0.10749999999999993,100,0.037729353555908604,1.0,False
BT-v3,BT-v2,RL-b8000000-a1.00,0.4675,0.65,-0.1825,100,0.00012711251631842085,0.009787663756518405,True
BT-v3,BT-v3,HYB-b1000000-a0.25,0.43,0.475,-0.044999999999999984,100,0.2338247500190943,1.0,False
BT-v3,BT-v3,HYB-b1000000-a0.50,0.43,0.4925,-0.0625,100,0.19515744235193744,1.0,False
BT-v3,BT-v3,HYB-b1000000-a0.75,0.43,0.505,-0.07500000000000001,100,0.12853184228413606,1.0,False
BT-v3,BT-v3,HYB-b3000000-a0.50,0.43,0.5625,-0.1325,100,0.0012820805767434715,0.08589939864181259,False
BT-v3,BT-v3,RL-b1000000-a1.00,0.43,0.4825,-0.05249999999999999,100,0.281321141625301,1.0,False
BT-v3,BT-v3,RL-b3000000-a1.00,0.43,0.575,-0.14499999999999996,100,0.0036005258310567475,0.2196320756944616,False
BT-v3,BT-v3,RL-b8000000-a1.00,0.43,0.65,-0.22000000000000003,100,1.4424367630210607e-05,0.0011972225133074805,True
BT-v3,HYB-b1000000-a0.25,HYB-b1000000-a0.50,0.475,0.4925,-0.017500000000000016,100,0.8326704872643979,1.0,False
BT-v3,HYB-b1000000-a0.25,HYB-b1000000-a0.75,0.475,0.505,-0.030000000000000027,100,0.2653558911366294,1.0,False
BT-v3,HYB-b1000000-a0.25,HYB-b3000000-a0.50,0.475,0.5625,-0.08750000000000002,100,0.026686891948223036,1.0,False
BT-v3,HYB-b1000000-a0.25,RL-b1000000-a1.00,0.475,0.4825,-0.007500000000000007,100,0.8446080782112821,1.0,False
BT-v3,HYB-b1000000-a0.25,RL-b3000000-a1.00,0.475,0.575,-0.09999999999999998,100,0.02337965772510759,1.0,False
BT-v3,HYB-b1000000-a0.25,RL-b8000000-a1.00,0.475,0.65,-0.17500000000000004,100,0.00018050826229430042,0.013718627934366831,True
BT-v3,HYB-b1000000-a0.50,HYB-b1000000-a0.75,0.4925,0.505,-0.012500000000000011,100,0.8418295160906596,1.0,False
BT-v3,HYB-b1000000-a0.50,HYB-b3000000-a0.50,0.4925,0.5625,-0.07,100,0.08784496715337915,1.0,False
BT-v3,HYB-b1000000-a0.50,RL-b1000000-a1.00,0.4925,0.4825,0.010000000000000009,100,0.8678360291189668,1.0,False
BT-v3,HYB-b1000000-a0.50,RL-b3000000-a1.00,0.4925,0.575,-0.08249999999999996,100,0.11571848819151626,1.0,False
BT-v3,HYB-b1000000-a0.50,RL-b8000000-a1.00,0.4925,0.65,-0.15750000000000003,100,0.0013743332859432929,0.09070599687225733,False
BT-v3,HYB-b1000000-a0.75,HYB-b3000000-a0.50,0.505,0.5625,-0.057499999999999996,100,0.13686547948570793,1.0,False
BT-v3,HYB-b1000000-a0.75,RL-b1000000-a1.00,0.505,0.4825,0.02250000000000002,100,0.6232848029010112,1.0,False
BT-v3,HYB-b1000000-a0.75,RL-b3000000-a1.00,0.505,0.575,-0.06999999999999995,100,0.18758782511694083,1.0,False
BT-v3,HYB-b1000000-a0.75,RL-b8000000-a1.00,0.505,0.65,-0.14500000000000002,100,0.0015565628262804302,0.10117658370822796,False
BT-v3,HYB-b3000000-a0.50,RL-b1000000-a1.00,0.5625,0.4825,0.08000000000000002,100,0.09705743547314484,1.0,False
BT-v3,HYB-b3000000-a0.50,RL-b3000000-a1.00,0.5625,0.575,-0.012499999999999956,100,0.606443809811352,1.0,False
BT-v3,HYB-b3000000-a0.50,RL-b8000000-a1.00,0.5625,0.65,-0.08750000000000002,100,0.059132371208712946,1.0,False
BT-v3,RL-b1000000-a1.00,RL-b3000000-a1.00,0.4825,0.575,-0.09249999999999997,100,0.05220275207714797,1.0,False
BT-v3,RL-b1000000-a1.00,RL-b8000000-a1.00,0.4825,0.65,-0.16750000000000004,100,0.00026849533759871195,0.02012438239819811,True
BT-v3,RL-b3000000-a1.00,RL-b8000000-a1.00,0.575,0.65,-0.07500000000000007,100,0.08328297470485677,1.0,False
