cond,opponent,wins,losses,pure_winrate,p_raw,p_holm,significant
HYB-s0-b300-a0.25,BT-v3,116,17,0.8721804511278195,2.643235632987314e-19,1.6123737361222615e-17,True
HYB-s0-b300-a0.50,BT-v2,65,25,0.7222222222222222,2.9664529225201866e-05,0.0008009422890804503,True
HYB-s0-b300-a0.50,BT-v3,84,27,0.7567567567567568,5.46197809541596e-08,1.638593428624788e-06,True
HYB-s0-b300-a0.75,BT-v2,106,25,0.8091603053435115,4.547888946408773e-13,1.910113357491685e-11,True
HYB-s0-b300-a0.75,BT-v3,109,26,0.8074074074074075,2.766311459016305e-13,1.1895139273770112e-11,True
HYB-s1-b100-a0.25,BT-v2,60,51,0.5405405405405406,0.4478061321437484,1.0,False
HYB-s1-b100-a0.25,BT-v3,146,12,0.9240506329113924,1.9612726503036144e-30,1.6082435732489637e-28,True
HYB-s1-b100-a0.50,BT-v2,62,41,0.6019417475728155,0.04823365217099688,0.77173843473595,False
HYB-s1-b100-a0.50,BT-v3,158,11,0.9349112426035503,1.6561755167063462e-34,1.4243109443674577e-32,True
HYB-s1-b100-a0.75,BT-v2,75,40,0.6521739130434783,0.001412957498607674,0.03391097996658418,True
HYB-s1-b100-a0.75,BT-v3,139,16,0.896774193548387,1.1755851239034877e-25,8.464212892105112e-24,True
HYB-s1-b200-a0.25,BT-v2,58,51,0.5321100917431193,0.5657001139736346,1.0,False
HYB-s1-b200-a0.25,BT-v3,136,19,0.8774193548387097,5.462119416967247e-23,3.604998815198383e-21,True
HYB-s1-b200-a0.50,BT-v2,75,36,0.6756756756756757,0.0002718177522028417,0.006795443805071043,True
HYB-s1-b200-a0.50,BT-v3,130,15,0.896551724137931,4.813511452666796e-24,3.369458016866757e-22,True
HYB-s1-b200-a0.75,BT-v2,99,28,0.7795275590551181,1.71744082628715e-10,6.18278697463374e-09,True
HYB-s1-b200-a0.75,BT-v3,154,13,0.9221556886227545,9.113778720543226e-32,7.655574125256309e-30,True
HYB-s1-b300-a0.25,BT-v2,66,44,0.6,0.04476209415697338,0.7705299743860605,False
HYB-s1-b300-a0.25,BT-v3,141,20,0.8757763975155279,1.3071098149359169e-23,9.019057723057827e-22,True
HYB-s1-b300-a0.50,BT-v2,84,31,0.7304347826086957,8.028561762207067e-07,2.2479972934179788e-05,True
HYB-s1-b300-a0.50,BT-v3,129,24,0.8431372549019608,1.393061756076008e-18,8.219064360848447e-17,True
HYB-s1-b300-a0.75,BT-v2,88,22,0.8,1.5502748845162157e-10,5.736017072709998e-09,True
HYB-s1-b300-a0.75,BT-v3,159,13,0.9244186046511628,4.227536149253027e-33,3.5934057268650726e-31,True
HYB-s2-b100-a0.25,BT-v2,51,41,0.5543478260869565,0.3481412903192059,1.0,False
HYB-s2-b100-a0.25,BT-v3,139,14,0.9084967320261438,4.653754863960281e-27,3.4903161479702107e-25,True
HYB-s2-b100-a0.50,BT-v2,57,32,0.6404494382022472,0.010546897231105523,0.22148484185321599,False
HYB-s2-b100-a0.50,BT-v3,129,16,0.8896551724137931,3.9486813615345247e-23,2.6456165122281314e-21,True
HYB-s2-b100-a0.75,BT-v2,91,23,0.7982456140350878,9.29097217602857e-11,3.623479148651142e-09,True
HYB-s2-b100-a0.75,BT-v3,129,22,0.8543046357615894,1.2985264549289515e-19,8.0508640205595e-18,True
HYB-s2-b200-a0.25,BT-v2,59,41,0.59,0.08862608011406767,1.0,False
HYB-s2-b200-a0.25,BT-v3,114,23,0.8321167883211679,1.090507026135235e-15,5.4525351306761746e-14,True
HYB-s2-b200-a0.50,BT-v2,64,37,0.6336633663366337,0.009335048120644805,0.2053710586541857,False
HYB-s2-b200-a0.50,BT-v3,95,21,0.8189655172413793,1.972638273199072e-12,8.087816920116196e-11,True
HYB-s2-b200-a0.75,BT-v2,94,21,0.8173913043478261,3.240204200619261e-12,1.2960816802477045e-10,True
HYB-s2-b200-a0.75,BT-v3,122,20,0.8591549295774648,4.795961866809294e-19,2.8775771200855765e-17,True
HYB-s2-b300-a0.25,BT-v2,57,37,0.6063829787234043,0.049450065253179916,0.77173843473595,False
HYB-s2-b300-a0.25,BT-v3,90,23,0.7964601769911505,1.4884906475803411e-10,5.656264460805296e-09,True
HYB-s2-b300-a0.50,BT-v2,64,26,0.7111111111111111,7.657072931048342e-05,0.0019908389620725687,True
HYB-s2-b300-a0.50,BT-v3,85,24,0.7798165137614679,3.504828331234894e-09,1.1215450659951661e-07,True
HYB-s2-b300-a0.75,BT-v2,101,32,0.7593984962406015,1.592089822624454e-09,5.4131053969231436e-08,True
HYB-s2-b300-a0.75,BT-v3,105,33,0.7608695652173914,6.093645485136748e-10,2.132775919797862e-08,True
RL-s0-b0-a1.00,BT-v2,43,68,0.38738738738738737,0.022297954801947985,0.4236611412370117,False
RL-s0-b0-a1.00,BT-v3,154,18,0.8953488372093024,4.074445781426416e-28,3.1780677095126043e-26,True
RL-s0-b100-a1.00,BT-v2,57,77,0.4253731343283582,0.10036570149746177,1.0,False
RL-s0-b100-a1.00,BT-v3,142,16,0.8987341772151899,2.023295807001298e-26,1.4770059391109476e-24,True
RL-s0-b200-a1.00,BT-v2,93,28,0.768595041322314,2.4401043194765048e-09,8.052344254272466e-08,True
RL-s0-b200-a1.00,BT-v3,120,29,0.8053691275167785,2.3641233503845848e-14,1.087496741176909e-12,True
RL-s0-b300-a1.00,BT-v2,112,24,0.8235294117647058,8.676026674232843e-15,4.1644928036317645e-13,True
RL-s0-b300-a1.00,BT-v3,119,24,0.8321678321678322,2.491070910758037e-16,1.3202675827017596e-14,True
RL-s1-b100-a1.00,BT-v2,55,36,0.6043956043956044,0.058573528410188855,0.77173843473595,False
RL-s1-b100-a1.00,BT-v3,122,23,0.8413793103448276,1.73419434072608e-17,9.53806887399344e-16,True
RL-s1-b200-a1.00,BT-v2,115,25,0.8214285714285714,5.4081768250748685e-15,2.6500066442866854e-13,True
RL-s1-b200-a1.00,BT-v3,136,28,0.8292682926829268,3.158922745830929e-18,1.8321751925819388e-16,True
RL-s1-b300-a1.00,BT-v2,129,17,0.8835616438356164,1.710414012325665e-22,1.0948849814964439e-20,True
RL-s1-b300-a1.00,BT-v3,137,21,0.8670886075949367,4.663888986812997e-22,2.938250061692188e-20,True
RL-s2-b100-a1.00,BT-v2,79,22,0.7821782178217822,1.012134755360389e-08,3.1376177416172056e-07,True
RL-s2-b100-a1.00,BT-v3,122,23,0.8413793103448276,1.73419434072608e-17,9.53806887399344e-16,True
RL-s2-b200-a1.00,BT-v2,105,18,0.8536585365853658,3.9641704747498244e-16,2.0217269421224104e-14,True
RL-s2-b200-a1.00,BT-v3,112,18,0.8615384615384616,8.921023429334677e-18,4.995773120427419e-16,True
RL-s2-b300-a1.00,BT-v2,130,34,0.7926829268292683,1.9801428445937144e-14,9.306671369590458e-13,True
RL-s2-b300-a1.00,BT-v3,131,30,0.8136645962732919,2.980983867581446e-16,1.5501116111423518e-14,True
